Date,Dragino Door Sensor,Dragino Window 1 Sensor,Dragino Window 2 Sensor,humidity,co2,temperature,motion,light,occupancy,soundAvg,soundPeak,ltrCnt,rtlCnt
2023-11-26 13:10:00+00:00,0.0,0.0,0.0,16.0,414.0,23.1,0.0,112.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 13:15:00+00:00,0.0,0.0,0.0,16.0,399.0,23.1,0.0,108.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 13:20:00+00:00,0.0,0.0,0.0,16.0,408.0,23.1,0.0,99.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 13:25:00+00:00,0.0,0.0,0.0,16.0,413.0,23.1,0.0,99.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 13:30:00+00:00,0.0,0.0,0.0,16.0,400.0,23.1,0.0,99.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 13:35:00+00:00,0.0,0.0,0.0,16.0,418.0,23.1,0.0,87.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 13:40:00+00:00,0.0,0.0,0.0,16.0,405.0,23.1,0.0,82.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 13:45:00+00:00,0.0,0.0,0.0,16.0,420.0,23.1,0.0,81.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 13:50:00+00:00,0.0,0.0,0.0,16.0,402.0,23.1,0.0,68.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 13:55:00+00:00,0.0,0.0,0.0,16.0,412.0,23.0,0.0,63.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 14:00:00+00:00,0.0,0.0,0.0,16.0,417.0,23.1,0.0,52.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 14:05:00+00:00,0.0,0.0,0.0,16.0,408.0,23.0,0.0,39.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 14:10:00+00:00,0.0,0.0,0.0,16.0,408.0,23.0,0.0,33.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 14:15:00+00:00,0.0,0.0,0.0,16.0,398.0,23.0,0.0,36.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 14:20:00+00:00,0.0,0.0,0.0,16.0,395.0,23.0,0.0,35.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 14:25:00+00:00,0.0,0.0,0.0,16.0,412.0,23.0,0.0,33.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 14:30:00+00:00,0.0,0.0,0.0,16.0,400.0,23.0,0.0,26.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 14:35:00+00:00,0.0,0.0,0.0,16.0,406.0,22.9,0.0,21.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 14:40:00+00:00,0.0,0.0,0.0,16.0,413.0,23.0,0.0,18.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 14:45:00+00:00,0.0,0.0,0.0,16.0,413.0,22.9,0.0,14.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 14:50:00+00:00,0.0,0.0,0.0,16.0,425.0,22.9,0.0,13.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 14:55:00+00:00,0.0,0.0,0.0,16.0,406.0,22.9,0.0,10.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 15:00:00+00:00,0.0,0.0,0.0,16.0,400.0,22.9,0.0,9.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 15:05:00+00:00,0.0,0.0,0.0,16.0,414.0,22.9,0.0,7.0,0.0,35.0,59.0,0.0,0.0
2023-11-26 15:10:00+00:00,0.0,0.0,0.0,16.0,400.0,22.8,0.0,6.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 15:15:00+00:00,0.0,0.0,0.0,16.0,394.0,22.8,0.0,4.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 15:20:00+00:00,0.0,0.0,0.0,16.0,400.0,22.9,0.0,2.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 15:25:00+00:00,0.0,0.0,0.0,16.0,406.0,22.8,0.0,1.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 15:30:00+00:00,0.0,0.0,0.0,16.0,400.0,22.8,0.0,1.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 15:35:00+00:00,0.0,0.0,0.0,16.0,408.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 15:40:00+00:00,0.0,0.0,0.0,16.0,392.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 15:45:00+00:00,0.0,0.0,0.0,16.0,421.0,22.8,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 15:50:00+00:00,0.0,0.0,0.0,16.0,413.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 15:55:00+00:00,0.0,0.0,0.0,16.0,397.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 16:00:00+00:00,0.0,0.0,0.0,16.0,410.0,22.8,0.0,0.0,0.0,35.0,59.0,0.0,0.0
2023-11-26 16:05:00+00:00,0.0,0.0,0.0,16.0,409.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 16:10:00+00:00,0.0,0.0,0.0,16.0,423.0,22.8,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 16:15:00+00:00,0.0,0.0,0.0,16.0,428.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 16:20:00+00:00,0.0,0.0,0.0,16.0,404.0,22.8,0.0,0.0,0.0,36.0,62.0,0.0,0.0
2023-11-26 16:25:00+00:00,0.0,0.0,0.0,16.0,421.0,22.8,0.0,0.0,0.0,36.0,69.0,0.0,0.0
2023-11-26 16:30:00+00:00,0.0,0.0,0.0,16.0,416.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 16:35:00+00:00,0.0,0.0,0.0,16.0,405.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 16:40:00+00:00,0.0,0.0,0.0,16.0,426.0,22.8,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 16:45:00+00:00,0.0,0.0,0.0,16.0,414.0,22.8,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 16:50:00+00:00,0.0,0.0,0.0,16.0,420.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 16:55:00+00:00,0.0,0.0,0.0,16.0,438.0,22.9,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 17:00:00+00:00,0.0,0.0,0.0,16.0,426.0,22.9,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 17:05:00+00:00,0.0,0.0,0.0,16.0,420.0,22.9,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 17:10:00+00:00,0.0,0.0,0.0,16.0,424.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 17:15:00+00:00,0.0,0.0,0.0,16.0,427.0,22.9,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 17:20:00+00:00,0.0,0.0,0.0,16.0,423.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 17:25:00+00:00,0.0,0.0,0.0,16.0,433.0,22.9,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 17:30:00+00:00,0.0,0.0,0.0,16.0,436.0,22.9,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 17:35:00+00:00,0.0,0.0,0.0,16.0,452.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 17:40:00+00:00,0.0,0.0,0.0,16.0,430.0,22.9,0.0,0.0,0.0,35.0,59.0,0.0,0.0
2023-11-26 17:45:00+00:00,0.0,0.0,0.0,16.0,438.0,22.9,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 17:50:00+00:00,0.0,0.0,0.0,16.0,415.0,22.9,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 17:55:00+00:00,0.0,0.0,0.0,16.0,429.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:00:00+00:00,0.0,0.0,0.0,16.0,431.0,22.9,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 18:05:00+00:00,0.0,0.0,0.0,16.0,430.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:10:00+00:00,0.0,0.0,0.0,16.0,432.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:15:00+00:00,0.0,0.0,0.0,16.0,436.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:20:00+00:00,0.0,0.0,0.0,16.0,417.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:25:00+00:00,0.0,0.0,0.0,16.0,453.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:30:00+00:00,0.0,0.0,0.0,16.0,429.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:35:00+00:00,0.0,0.0,0.0,16.0,436.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:40:00+00:00,0.0,0.0,0.0,16.0,440.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 18:45:00+00:00,0.0,0.0,0.0,16.0,442.0,22.9,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-26 18:50:00+00:00,0.0,0.0,0.0,16.0,441.0,22.9,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 18:55:00+00:00,0.0,0.0,0.0,16.0,438.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 19:00:00+00:00,0.0,0.0,0.0,16.0,425.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 19:05:00+00:00,0.0,0.0,0.0,16.0,441.0,23.0,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 19:10:00+00:00,0.0,0.0,0.0,16.0,425.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 19:15:00+00:00,0.0,0.0,0.0,16.0,442.0,22.9,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 19:20:00+00:00,0.0,0.0,0.0,16.0,427.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 19:25:00+00:00,0.0,0.0,0.0,16.0,450.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 19:30:00+00:00,0.0,0.0,0.0,16.0,443.0,23.0,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 19:35:00+00:00,0.0,0.0,0.0,16.0,436.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 19:40:00+00:00,0.0,0.0,0.0,16.0,441.0,23.0,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 19:45:00+00:00,0.0,0.0,0.0,16.0,449.0,23.0,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 19:50:00+00:00,0.0,0.0,0.0,16.0,433.0,23.0,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 19:55:00+00:00,0.0,0.0,0.0,16.0,430.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 20:00:00+00:00,0.0,0.0,0.0,16.0,435.0,23.0,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 20:05:00+00:00,0.0,0.0,0.0,16.0,448.0,23.0,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 20:10:00+00:00,0.0,0.0,0.0,16.0,456.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 20:15:00+00:00,0.0,0.0,0.0,16.0,444.0,23.0,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 20:20:00+00:00,0.0,0.0,0.0,16.0,444.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 20:25:00+00:00,0.0,0.0,0.0,16.0,447.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 20:30:00+00:00,0.0,0.0,0.0,16.0,452.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 20:35:00+00:00,0.0,0.0,0.0,16.0,455.0,23.1,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-26 20:40:00+00:00,0.0,0.0,0.0,16.0,455.0,23.1,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 20:45:00+00:00,0.0,0.0,0.0,16.0,448.0,23.1,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 20:50:00+00:00,0.0,0.0,0.0,16.0,468.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 20:55:00+00:00,0.0,0.0,0.0,16.0,479.0,23.1,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 21:00:00+00:00,0.0,0.0,0.0,16.0,470.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 21:05:00+00:00,0.0,0.0,0.0,16.0,451.0,23.1,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 21:10:00+00:00,0.0,0.0,0.0,16.0,449.0,23.1,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 21:15:00+00:00,0.0,0.0,0.0,16.0,475.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 21:20:00+00:00,0.0,0.0,0.0,16.0,452.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 21:25:00+00:00,0.0,0.0,0.0,16.0,466.0,23.1,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 21:30:00+00:00,0.0,0.0,0.0,16.0,461.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 21:35:00+00:00,0.0,0.0,0.0,16.0,460.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 21:40:00+00:00,0.0,0.0,0.0,16.0,442.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 21:45:00+00:00,0.0,0.0,0.0,16.0,453.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 21:50:00+00:00,0.0,0.0,0.0,16.0,472.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 21:55:00+00:00,0.0,0.0,0.0,16.0,460.0,23.1,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 22:00:00+00:00,0.0,0.0,0.0,16.0,433.0,23.1,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 22:05:00+00:00,0.0,0.0,0.0,16.0,463.0,23.1,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:10:00+00:00,0.0,0.0,0.0,16.0,467.0,23.0,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:15:00+00:00,0.0,0.0,0.0,16.0,465.0,23.0,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:20:00+00:00,0.0,0.0,0.0,16.0,454.0,23.0,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 22:25:00+00:00,0.0,0.0,0.0,16.0,454.0,23.0,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:30:00+00:00,0.0,0.0,0.0,16.0,473.0,23.0,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:35:00+00:00,0.0,0.0,0.0,16.0,470.0,23.0,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:40:00+00:00,0.0,0.0,0.0,16.0,449.0,23.0,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:45:00+00:00,0.0,0.0,0.0,16.0,459.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:50:00+00:00,0.0,0.0,0.0,16.0,462.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 22:55:00+00:00,0.0,0.0,0.0,16.0,463.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:00:00+00:00,0.0,0.0,0.0,16.0,452.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:05:00+00:00,0.0,0.0,0.0,16.0,455.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:10:00+00:00,0.0,0.0,0.0,16.0,442.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:15:00+00:00,0.0,0.0,0.0,17.0,466.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:20:00+00:00,0.0,0.0,0.0,16.0,451.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:25:00+00:00,0.0,0.0,0.0,17.0,448.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:30:00+00:00,0.0,0.0,0.0,16.0,439.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:35:00+00:00,0.0,0.0,0.0,17.0,460.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:40:00+00:00,0.0,0.0,0.0,17.0,451.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:45:00+00:00,0.0,0.0,0.0,17.0,440.0,22.8,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-26 23:50:00+00:00,0.0,0.0,0.0,17.0,439.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-26 23:55:00+00:00,0.0,0.0,0.0,17.0,445.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:00:00+00:00,0.0,0.0,0.0,17.0,457.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:05:00+00:00,0.0,0.0,0.0,17.0,452.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:10:00+00:00,0.0,0.0,0.0,17.0,441.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:15:00+00:00,0.0,0.0,0.0,17.0,445.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:20:00+00:00,0.0,0.0,0.0,17.0,451.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:25:00+00:00,0.0,0.0,0.0,17.0,473.0,22.8,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:30:00+00:00,0.0,0.0,0.0,17.0,452.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:35:00+00:00,0.0,0.0,0.0,17.0,452.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:40:00+00:00,0.0,0.0,0.0,17.0,460.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:45:00+00:00,0.0,0.0,0.0,17.0,432.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:50:00+00:00,0.0,0.0,0.0,17.0,427.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 00:55:00+00:00,0.0,0.0,0.0,17.0,441.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-27 01:00:00+00:00,0.0,0.0,0.0,17.0,444.0,22.9,0.0,0.0,0.0,31.0,59.0,0.0,0.0
